# self-oscillation statistics, 2026-07-10T14:34:53, gain=2.3, f_star_MHz=2867.90000, R0_V=1.01510696e-04, D_V_per_MHz=1.03149662e-04
cycle,t_s,f_MHz,R_V
3592,1467.4157,2861.416545,1.17905420e-04
3593,1467.8165,2862.263965,6.35058864e-05
3594,1468.2203,2862.617466,8.56570130e-05
3595,1468.6497,2862.798840,9.33764491e-05
3596,1469.0456,2862.450511,1.17132447e-04
3597,1469.4502,2862.821941,8.48529247e-05
3598,1469.8798,2863.241164,8.27095222e-05
3599,1470.2688,2862.170226,1.49539805e-04
3600,1470.6262,2862.714549,7.70990521e-05
3601,1471.0168,2863.542191,6.43928994e-05
3602,1471.4310,2862.073648,1.67371403e-04
3603,1471.8189,2862.618266,7.70858426e-05
3604,1472.2613,2864.553196,1.47335941e-05
3605,1472.6668,2861.636913,2.32299199e-04
3606,1473.0511,2862.631946,5.68857885e-05
3607,1473.5099,2863.388346,6.75879006e-05
3608,1473.9143,2862.069091,1.60676218e-04
3609,1474.3482,2862.346254,8.90805818e-05
3610,1474.7967,2862.637436,8.84518648e-05
3611,1475.2333,2863.847479,4.72430732e-05
3612,1475.6268,2861.819733,1.92450408e-04
3613,1476.0179,2862.811969,5.70112249e-05
3614,1476.4956,2863.861929,5.44224049e-05
3615,1476.8849,2861.685185,1.99132620e-04
3616,1477.3154,2862.692409,5.63390409e-05
3617,1477.7502,2864.070461,3.97082692e-05
3618,1478.1479,2861.694099,2.08085001e-04
3619,1478.5607,2862.523800,6.43005351e-05
3620,1478.9998,2864.332137,2.04110010e-05
3621,1479.3962,2861.643800,2.22076335e-04
3622,1479.8181,2861.438043,1.10738452e-04
3623,1480.2331,2862.412665,5.78011431e-05
3624,1480.6627,2863.470736,5.40586532e-05
3625,1481.0503,2861.762614,1.78116032e-04
3626,1481.4670,2862.491585,6.88180070e-05
3627,1481.9109,2863.823128,4.17940932e-05
3628,1482.3143,2861.788075,1.92778097e-04
3629,1482.7109,2862.572313,6.63394456e-05
3630,1483.1356,2863.243007,7.14316211e-05
3631,1483.5508,2862.192442,1.48626118e-04
3632,1483.8939,2862.667316,8.02137077e-05
3633,1484.3270,2863.220801,7.66881526e-05
3634,1484.7295,2862.137552,1.50091890e-04
3635,1485.1065,2861.787288,1.17219250e-04
3636,1485.5158,2862.776123,5.71637386e-05
3637,1485.9503,2864.194045,3.79201718e-05
3638,1486.3125,2861.729193,2.12053612e-04
3639,1486.6983,2862.665749,5.95083301e-05
3640,1487.1441,2863.187487,7.81119627e-05
3641,1487.5333,2862.124387,1.49188239e-04
3642,1487.9627,2862.488155,8.51965431e-05
3643,1488.3599,2862.710221,9.15515408e-05
3644,1488.7514,2862.575033,1.07573596e-04
3645,1489.1797,2863.073468,7.91570115e-05
3646,1489.5259,2862.158746,1.42533870e-04
3647,1489.9185,2862.674920,7.83614858e-05
3648,1490.3648,2863.103171,8.23046599e-05
3649,1490.7607,2862.125814,1.45342852e-04
3650,1491.1510,2862.648473,7.80706727e-05
3651,1491.5967,2863.480789,6.41832500e-05
3652,1491.9921,2862.065102,1.65000981e-04
3653,1492.3988,2862.692798,7.33599753e-05
3654,1492.8475,2863.529826,6.39719189e-05
3655,1493.2338,2861.940397,1.72792903e-04
3656,1493.6993,2863.222947,4.39913397e-05
3657,1494.0939,2862.085535,1.52520965e-04
3658,1494.5484,2863.605415,3.33475948e-05
3659,1494.8935,2861.820577,1.81556550e-04
3660,1495.3324,2861.733294,1.05425138e-04
3661,1495.7483,2862.545181,6.50994520e-05
3662,1496.1849,2864.211822,2.67656840e-05
3663,1496.5796,2861.466213,2.24644901e-04
3664,1496.9687,2862.523657,5.40867996e-05
3665,1497.4132,2863.749675,4.65266215e-05
3666,1497.7625,2861.663934,1.95051325e-04
3667,1498.1512,2862.618726,5.86904932e-05
3668,1498.5973,2863.056543,8.18756252e-05
3669,1498.9948,2862.166810,1.41413148e-04
3670,1499.4409,2863.749392,3.05355639e-05
3671,1499.8435,2861.835910,1.87325925e-04
3672,1500.2333,2862.599923,6.72465011e-05
3673,1500.6601,2864.122024,3.32480020e-05
3674,1501.0653,2861.628095,2.13357626e-04
3675,1501.4671,2862.408390,6.65162700e-05
3676,1501.9120,2863.084728,7.11785073e-05
3677,1502.2572,2862.361129,1.33962454e-04
3678,1502.6478,2862.597860,9.08938234e-05
3679,1503.0437,2862.906240,8.76806082e-05
3680,1503.4486,2862.489058,1.20220335e-04
3681,1503.8322,2862.559877,9.83345996e-05
3682,1504.2668,2862.695791,9.54152862e-05
3683,1504.6665,2862.608223,1.05437915e-04
3684,1505.0780,2862.686527,9.79989602e-05
3685,1505.5088,2863.138243,8.12522815e-05
3686,1505.9152,2862.216432,1.42851781e-04
3687,1506.3083,2862.756462,7.72915979e-05
3688,1506.7418,2864.103154,4.11146735e-05
3689,1507.1455,2861.718341,2.08464002e-04
3690,1507.5212,2861.274225,1.21428274e-04
3691,1507.9300,2862.290777,5.59207007e-05
3692,1508.3165,2862.733307,8.16642473e-05
3693,1508.7625,2862.848122,9.63615033e-05
3694,1509.1620,2862.474933,1.18247375e-04
3695,1509.5604,2862.611075,9.54050475e-05
3696,1509.9830,2863.988151,3.97520425e-05
3697,1510.3447,2861.518949,2.12248644e-04
3698,1510.7675,2861.376581,1.07895574e-04
3699,1511.1667,2862.289973,6.05471825e-05
3700,1511.6104,2863.805892,3.35252621e-05
3701,1512.0005,2861.766052,1.92992786e-04
3702,1512.4126,2862.719490,5.87512206e-05
3703,1512.8665,2863.097216,8.45705483e-05
3704,1513.2808,2862.229771,1.40413620e-04
3705,1513.6794,2862.665195,8.19829015e-05
3706,1514.1181,2863.194587,7.77686973e-05
3707,1514.5167,2862.132678,1.49134858e-04
3708,1514.9287,2862.753310,7.36767742e-05
3709,1515.3508,2863.461322,6.97580259e-05
3710,1515.7649,2861.978273,1.68021979e-04
3711,1516.1761,2862.623065,7.25933075e-05
3712,1516.6175,2863.803321,4.85789571e-05
3713,1517.0161,2861.831443,1.89944841e-04
3714,1517.4297,2862.527523,7.02930887e-05
3715,1517.8660,2863.416370,6.16480119e-05
3716,1518.2794,2862.024110,1.63950305e-04
3717,1518.6984,2862.415492,8.39581174e-05
3718,1519.1142,2862.666450,9.02558050e-05
3719,1519.5499,2863.847630,4.85375117e-05
3720,1519.9473,2861.721819,1.96848409e-04
3721,1520.2960,2862.598164,6.22086566e-05
3722,1520.7292,2863.861124,4.48698518e-05
3723,1521.1261,2861.887691,1.90014611e-04
3724,1521.5785,2862.896274,5.62780862e-05
3725,1521.9669,2862.491286,1.19673452e-04
3726,1522.3662,2862.663006,9.38094678e-05
3727,1522.8007,2864.156128,3.45476460e-05
3728,1523.1993,2861.672414,2.12899480e-04
3729,1523.6118,2862.513010,6.38119075e-05
3730,1524.0461,2863.200445,7.06808398e-05
3731,1524.4406,2862.136567,1.49223146e-04
3732,1524.8443,2862.804724,7.15454074e-05
3733,1525.2824,2863.515001,6.96564416e-05
3734,1525.6365,2861.842737,1.76507839e-04
3735,1526.0434,2862.523826,7.09654613e-05
3736,1526.4794,2862.949476,8.24212686e-05
3737,1526.8765,2862.511591,1.21148819e-04
3738,1527.3319,2863.557107,5.46217097e-05
3739,1527.7420,2862.036499,1.69706443e-04
3740,1528.1799,2862.546744,7.86273821e-05
3741,1528.6335,2863.647526,5.21432104e-05
3742,1529.0458,2861.898523,1.79949410e-04
3743,1529.4839,2862.965321,5.36672664e-05
3744,1529.8974,2862.333662,1.29839138e-04
3745,1530.2831,2862.718273,8.42617987e-05
3746,1530.6798,2864.000614,4.40006554e-05
3747,1531.0755,2861.601890,2.09087911e-04
3748,1531.5123,2861.693447,9.74046002e-05
3749,1531.9097,2862.487421,6.59027898e-05
3750,1532.3001,2862.805557,8.72430222e-05
3751,1532.7470,2862.732822,1.04772685e-04
3752,1533.1443,2862.557568,1.09370456e-04
3753,1533.5825,2862.592977,9.99226622e-05
3754,1533.9955,2862.693325,9.70103286e-05
3755,1534.4336,2862.806307,9.64437110e-05
3756,1534.8329,2862.382850,1.20501771e-04
3757,1535.2454,2862.683066,8.80467092e-05
3758,1535.6807,2864.498795,2.00794653e-05
3759,1536.0944,2861.655549,2.29023699e-04
3760,1536.4387,2862.395782,6.83129351e-05
3761,1536.8289,2864.421818,1.06476800e-05
3762,1537.2283,2861.606089,2.27789628e-04
3763,1537.6289,2862.577063,5.79647600e-05
3764,1538.0051,2863.031257,8.11411541e-05
3765,1538.3997,2862.415707,1.29116693e-04
3766,1538.7961,2862.781090,8.51240824e-05
3767,1539.2274,2863.971966,4.81027050e-05
3768,1539.6154,2861.685305,2.04062135e-04
3769,1540.0618,2861.238486,1.21549466e-04
3770,1540.4587,2862.402484,4.93080750e-05
3771,1540.8642,2862.711706,8.76428166e-05
3772,1541.2914,2862.930087,9.17168412e-05
3773,1541.6928,2862.376035,1.26358622e-04
3774,1542.0911,2862.882057,7.88167858e-05
3775,1542.5317,2862.863908,1.02324631e-04
3776,1542.9291,2862.498789,1.17885421e-04
3777,1543.2745,2862.655002,9.45049280e-05
3778,1543.7254,2862.729168,9.81844988e-05
3779,1544.1138,2862.629946,1.05960609e-04
3780,1544.5595,2863.621911,5.70233543e-05
3781,1544.9480,2861.763240,1.84867755e-04
3782,1545.3802,2861.520134,1.12413434e-04
3783,1545.7767,2862.500478,5.75445472e-05
3784,1546.1659,2862.601282,9.69898775e-05
3785,1546.6055,2862.693490,9.73753685e-05
3786,1546.9952,2862.602649,1.05584711e-04
3787,1547.3822,2862.578161,1.02608954e-04
3788,1547.8153,2864.185289,2.94347012e-05
3789,1548.1566,2861.749041,2.10770795e-04
3790,1548.5461,2862.647527,6.12156859e-05
3791,1548.9951,2862.989592,8.61698420e-05
3792,1549.3903,2862.299948,1.32439628e-04
3793,1549.7959,2862.559642,8.98640317e-05
3794,1550.2452,2863.042356,7.98621130e-05
3795,1550.6429,2862.180467,1.40164425e-04
3796,1551.0320,2862.592593,8.30277795e-05
3797,1551.4722,2863.150545,7.64878364e-05
3798,1551.8657,2862.134008,1.47100049e-04
3799,1552.2261,2862.675512,7.72254887e-05
3800,1552.6468,2863.375854,7.01019740e-05
3801,1553.0441,2861.958276,1.65085770e-04
3802,1553.4638,2862.626914,7.15238346e-05
3803,1553.8624,2862.580842,1.03576933e-04
3804,1554.2569,2862.620072,9.97513323e-05
3805,1554.6961,2862.732075,9.64876135e-05
3806,1555.0922,2862.561757,1.09149065e-04
3807,1555.5128,2864.797505,1.24258502e-06
3808,1555.9067,2861.967897,2.28412027e-04
3809,1556.2973,2862.677424,6.96900605e-05
3810,1556.7441,2863.034024,8.55180378e-05
3811,1557.1314,2862.341528,1.32567500e-04
3812,1557.5465,2862.760329,8.27284450e-05
3813,1557.9799,2864.589228,1.94888576e-05
3814,1558.3941,2861.664707,2.32668671e-04
3815,1558.8314,2861.546374,1.06817622e-04
3816,1559.2296,2862.446605,6.11374250e-05
3817,1559.6250,2862.732171,8.87037426e-05
3818,1560.0085,2864.237351,3.40068697e-05
3819,1560.4062,2861.603972,2.19611614e-04
3820,1560.7994,2862.566174,5.83581861e-05
3821,1561.2454,2864.280928,2.46079728e-05
3822,1561.6402,2861.631463,2.20333046e-04
3823,1562.0296,2862.561841,5.97854109e-05
3824,1562.4594,2863.131783,7.59500897e-05
3825,1562.8618,2862.239614,1.41522398e-04
3826,1563.2806,2863.822999,3.04995818e-05
3827,1563.6965,2861.750437,1.94460287e-04
3828,1564.0901,2861.105349,1.30441395e-04
3829,1564.4926,2862.218502,5.15883638e-05
3830,1564.8390,2862.711833,7.93859478e-05
3831,1565.2242,2863.459291,6.79889416e-05
3832,1565.5681,2861.971036,1.68255452e-04
3833,1565.9606,2862.844082,6.23566087e-05
3834,1566.3907,2863.282161,8.18639063e-05
3835,1566.7805,2862.072216,1.55773885e-04
3836,1567.1424,2862.674399,7.45041993e-05
3837,1567.5196,2863.400106,6.89644032e-05
3838,1567.9136,2861.977721,1.65301389e-04
3839,1568.3265,2862.631347,7.21970954e-05
3840,1568.7607,2864.072040,3.68989417e-05
3841,1569.1567,2861.569543,2.13741884e-04
3842,1569.5628,2862.458967,6.16221084e-05
3843,1570.0093,2863.041048,7.54057102e-05
3844,1570.3524,2862.193114,1.39538543e-04
3845,1570.7567,2862.676845,7.98165106e-05
3846,1571.2100,2863.392377,6.94207205e-05
3847,1571.6143,2861.937071,1.66777785e-04
3848,1572.0290,2862.623611,7.07209766e-05
3849,1572.4636,2863.088539,8.06597474e-05
3850,1572.8621,2862.264346,1.38473867e-04
3851,1573.2463,2862.695088,8.21929280e-05
3852,1573.6933,2863.429962,6.85532676e-05
3853,1574.0806,2862.075375,1.62260773e-04
3854,1574.4436,2862.762360,7.07010185e-05
3855,1574.8439,2863.676460,6.05154662e-05
3856,1575.2437,2862.032327,1.75246218e-04
3857,1575.6422,2862.562271,7.77439529e-05
3858,1576.0793,2864.326978,2.23676660e-05
3859,1576.4792,2861.650948,2.21524438e-04
3860,1576.8550,2861.255121,1.19262608e-04
3861,1577.2473,2862.378967,5.11088335e-05
3862,1577.6953,2863.553546,4.88335427e-05
3863,1578.0897,2861.948121,1.73510290e-04
3864,1578.4910,2862.732542,6.63312208e-05
3865,1578.9288,2863.283499,7.68015722e-05
3866,1579.3269,2862.130790,1.53207013e-04
3867,1579.7141,2862.721054,7.50387118e-05
3868,1580.1309,2863.193797,8.03092850e-05
3869,1580.5458,2862.143227,1.48626301e-04
3870,1580.9406,2862.684015,7.72576165e-05
3871,1581.3621,2864.104182,3.78194965e-05
3872,1581.7569,2861.664027,2.10946007e-04
3873,1582.1564,2862.693520,5.53403241e-05
3874,1582.6109,2864.050390,4.06582206e-05
3875,1583.0084,2861.626581,2.10212887e-04
3876,1583.3973,2862.485701,6.29811823e-05
3877,1583.8290,2863.164504,7.10679280e-05
3878,1584.2258,2862.164502,1.46358473e-04
3879,1584.6633,2863.233389,5.35735859e-05
3880,1585.0793,2861.969577,1.58189723e-04
3881,1585.4733,2862.645340,7.12043180e-05
3882,1585.9066,2863.179700,7.75458927e-05
3883,1586.2969,2862.122104,1.48941432e-04
3884,1586.7375,2863.082464,5.84407830e-05
3885,1587.1447,2862.305573,1.36352438e-04
3886,1587.4927,2862.806607,7.90404721e-05
3887,1587.8888,2863.360701,7.66608660e-05
3888,1588.2798,2861.966330,1.64045023e-04
3889,1588.6811,2862.751645,6.62911270e-05
3890,1589.1271,2863.597023,6.35974568e-05
3891,1589.5309,2862.085594,1.69294787e-04
3892,1589.9572,2861.604422,1.23090141e-04
3893,1590.3454,2862.582802,5.76326050e-05
3894,1590.7959,2864.026330,3.67718370e-05
3895,1591.1545,2861.804499,2.01154658e-04
3896,1591.5910,2862.333527,7.77850177e-05
3897,1592.0092,2862.723117,8.40384784e-05
3898,1592.3957,2862.498215,1.11597026e-04
3899,1592.8429,2863.210798,6.95529824e-05
3900,1593.2429,2862.077698,1.52327642e-04
3901,1593.6885,2862.231134,9.46294231e-05
3902,1594.0783,2862.752540,7.81268543e-05
3903,1594.4958,2864.335909,3.05002502e-05
3904,1594.9089,2861.591787,2.24578230e-04
3905,1595.2961,2862.437324,6.35903127e-05
3906,1595.7287,2863.303028,6.26858876e-05
3907,1596.1250,2862.126984,1.54253530e-04
3908,1596.5739,2863.203378,5.32369066e-05
3909,1596.9620,2862.059362,1.52817169e-04
3910,1597.4065,2863.468816,3.82999465e-05
3911,1597.7967,2861.975060,1.68502176e-04
3912,1598.2439,2861.765049,1.10929238e-04
3913,1598.5892,2862.585823,6.47008508e-05
3914,1598.9910,2862.680666,9.72572345e-05
3915,1599.4110,2863.143943,8.07338000e-05
3916,1599.8260,2862.291265,1.39751332e-04
3917,1600.2196,2862.117262,1.09314320e-04
3918,1600.6132,2862.640786,7.80318391e-05
3919,1600.9749,2862.663747,1.00480959e-04
3920,1601.4260,2864.349978,2.58871619e-05
3921,1601.8286,2861.695881,2.20540792e-04
3922,1602.2429,2862.475821,6.65321974e-05
3923,1602.6782,2862.970281,7.93352949e-05
3924,1603.0927,2862.496135,1.22775057e-04
3925,1603.5305,2862.797539,8.79934032e-05
3926,1603.9268,2862.472636,1.16081850e-04
3927,1604.3738,2863.047310,7.57379057e-05
3928,1604.7767,2862.302539,1.34911947e-04
3929,1605.2102,2862.003606,1.14917160e-04
3930,1605.6239,2862.821344,6.48370305e-05
3931,1606.0423,2862.585103,1.12105565e-04
3932,1606.4944,2862.933468,8.58873410e-05
3933,1606.8922,2862.440627,1.23613470e-04
3934,1607.2790,2862.547715,9.67080385e-05
3935,1607.7277,2862.749486,9.24617357e-05
3936,1608.1240,2862.558309,1.10084514e-04
3937,1608.5590,2862.639140,9.78856431e-05
3938,1608.9562,2862.622052,1.02277060e-04
3939,1609.4101,2863.627982,5.63970313e-05
3940,1609.8122,2861.904463,1.78806546e-04
3941,1610.2375,2861.610851,1.14678505e-04
3942,1610.6281,2862.598496,5.72171134e-05
3943,1611.0415,2862.818035,9.16648735e-05
3944,1611.4925,2864.452960,2.81880959e-05
3945,1611.8903,2861.634466,2.27913611e-04
3946,1612.2777,2862.592685,5.85368051e-05
3947,1612.7066,2863.807969,4.70080572e-05
3948,1613.0514,2861.716092,1.95326490e-04
3949,1613.4459,2862.715658,5.66824809e-05
3950,1613.8907,2863.330060,7.39561879e-05
3951,1614.2789,2861.862884,1.67310171e-04
3952,1614.7281,2862.345026,7.98877296e-05
3953,1615.1409,2862.762900,8.27700006e-05
3954,1615.5279,2862.687944,1.04872333e-04
3955,1615.9735,2863.290756,7.44759657e-05
3956,1616.3724,2862.129160,1.53605560e-04
3957,1616.7765,2862.745090,7.38876574e-05
3958,1617.1675,2863.479187,6.85881747e-05
3959,1617.5757,2862.006112,1.67574682e-04
3960,1618.0122,2862.748209,6.82293499e-05
3961,1618.4269,2862.531882,1.11212488e-04
3962,1618.8176,2864.179976,2.75974937e-05
3963,1619.2122,2861.788124,2.08779709e-04
3964,1619.6251,2862.567247,6.65688192e-05
3965,1620.0613,2863.454544,6.17175122e-05
3966,1620.4742,2861.927615,1.69989898e-04
3967,1620.8722,2862.823544,6.13303599e-05
3968,1621.3091,2863.030498,9.22292913e-05
3969,1621.7081,2862.372742,1.31009518e-04
3970,1622.1059,2862.762587,8.40270889e-05
3971,1622.5447,2863.325440,7.62680340e-05
3972,1622.9422,2862.083454,1.57210895e-04
3973,1623.3399,2862.755303,7.13797891e-05
3974,1623.7730,2864.380755,2.86129571e-05
3975,1624.1773,2861.785736,2.17891265e-04
3976,1624.5926,2862.634781,6.34330155e-05
3977,1625.0117,2863.957917,4.21711235e-05
3978,1625.4067,2861.706961,2.02460851e-04
3979,1625.8059,2862.594377,6.17121411e-05
3980,1626.2375,2863.786531,4.80453635e-05
3981,1626.6251,2861.777076,1.91630060e-04
3982,1627.0245,2862.514232,6.84509790e-05
3983,1627.4762,2863.161366,7.24882427e-05
3984,1627.8237,2862.150307,1.46854330e-04
3985,1628.2452,2863.598114,3.65799239e-05
3986,1628.6625,2862.065199,1.70258390e-04
3987,1629.0871,2862.126845,9.87460222e-05
3988,1629.4784,2862.733719,7.42937646e-05
3989,1629.8780,2862.466330,1.13502511e-04
3990,1630.3236,2862.531818,9.85737001e-05
3991,1630.6741,2862.673602,9.51519929e-05
3992,1631.1240,2864.137332,3.58658092e-05
3993,1631.5223,2861.635973,2.13690860e-04
3994,1631.9122,2862.509487,6.23356063e-05
3995,1632.3578,2863.012717,7.89420203e-05
3996,1632.7557,2862.319726,1.32589731e-04
3997,1633.1557,2862.714630,8.38001502e-05
3998,1633.6101,2864.533756,1.99270999e-05
3999,1634.0234,2861.648537,2.30906090e-04
